TMC,Severity,Start_Time,Start_Lat,Start_Lng,City,County,State (IL),Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
229,2,1/9/2017 17:43,41.915302,-88.208809,West Chicago,DuPage,,27,85,30.14,9,10.4,0,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Day,Day
229,3,1/9/2017 17:49,41.598255,-88.010864,Homer Glen,Will,,27.3,97,30.13,10,10.4,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
229,3,1/9/2017 19:29,42.370041,-88.966515,Machesney Park,Winnebago,,28,78,30.05,8,16.1,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
229,3,1/9/2017 19:30,42.381931,-87.948067,Gurnee,Lake,,27,89,30.07,6,10.4,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
229,2,1/9/2017 19:40,41.750618,-88.031059,Woodridge,Dupage,,28.4,89,30.07,10,13.8,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
229,2,1/9/2017 19:42,41.859161,-88.082237,Wheaton,Dupage,,28.9,72,30.06,10,15,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
229,2,1/9/2017 19:43,41.869022,-88.219109,West Chicago,DuPage,,28.9,72,30.06,10,15,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
229,2,1/9/2017 19:52,41.905357,-88.130676,Carol Stream,DuPage,,28.9,72,30.06,10,15,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
229,2,1/10/2017 17:14,41.78651,-88.074211,Lisle,Dupage,,37,76,29.5,10,33.4,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Day,Day
229,3,1/11/2017 15:00,41.871017,-87.764519,Chicago,Cook,,43,93,29.68,0.5,9.2,0,Light Drizzle,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
229,2,1/11/2017 17:10,41.890175,-88.056305,Glen Ellyn,Dupage,,41,93,29.63,1.2,9.2,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
229,2,1/11/2017 19:35,41.734657,-87.944138,Willowbrook,DuPage,,36,93,29.67,3,16.1,0.16,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
229,2,1/11/2017 20:01,41.999405,-88.045868,Elk Grove Village,Cook,,32,96,29.71,5,21.9,0.06,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
229,2,1/12/2017 13:30,41.859085,-88.087067,Wheaton,Dupage,,24.1,77,30.2,10,11.5,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
229,2,1/12/2017 13:45,41.875492,-88.066704,Glen Ellyn,Dupage,,24.1,77,30.2,10,11.5,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
229,2,1/12/2017 13:57,41.859257,-88.07637,Glen Ellyn,Dupage,,24.1,77,30.2,10,11.5,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
229,2,1/12/2017 19:19,41.82048,-88.203812,Warrenville,DuPage,,21.9,66,30.42,10,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
229,2,1/13/2017 14:36,42.018238,-88.236206,Elgin,Cook,,23,72,30.75,10,11.5,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
229,2,1/13/2017 19:14,41.972301,-88.171814,Bartlett,DuPage,,21.9,82,30.67,10,5.8,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
229,2,1/16/2017 14:14,41.888134,-88.106812,Wheaton,Dupage,,35.1,92,30.09,1.2,6.9,0.12,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
229,2,1/16/2017 14:56,42.153881,-88.062874,Barrington,Lake,,35.1,92,30.11,1.8,5.8,0.13,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
229,2,1/16/2017 17:25,42.00539,-88.14473,Hanover Park,Cook,,36,89,30.03,4,6.9,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Day,Day
229,2,1/16/2017 18:30,41.859257,-88.07637,Glen Ellyn,Dupage,,36,93,29.98,2,10.4,0.01,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
229,3,1/17/2017 13:26,42.066475,-88.192886,Elgin,Cook,,37,89,29.89,7,11.5,,Overcast,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
229,2,1/17/2017 13:27,41.89072,-87.684258,Chicago,Cook,,37,93,29.9,10,11.5,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
229,2,1/17/2017 13:29,41.871265,-88.15834,Winfield,DuPage,,37,89,29.89,7,11.5,,Overcast,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
229,2,1/17/2017 13:57,42.027569,-88.338585,Elgin,Kane,,37,89,29.89,7,11.5,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
229,2,1/17/2017 16:16,42.057972,-88.315384,Elgin,Kane,,36,89,29.91,1.8,12.7,,Overcast,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
229,2,1/17/2017 17:03,41.663528,-88.125023,Romeoville,Will,,35.1,100,29.96,4,12.7,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
229,2,1/17/2017 18:35,41.897549,-88.101967,Carol Stream,Dupage,,35.1,92,29.99,4,10.4,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
229,2,1/18/2017 17:08,42.340839,-87.965347,Grayslake,Lake,,33.1,89,30.07,7,13.8,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
229,2,1/18/2017 19:21,41.885868,-88.184746,West Chicago,DuPage,,36,82,30.09,8,10.4,,Overcast,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
229,2,1/18/2017 19:22,41.789364,-87.916985,Hinsdale,DuPage,,35.1,85,30.12,9,13.8,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
229,2,1/23/2017 8:52,41.957973,-87.669136,Chicago,Cook,,39,82,29.78,9,16.1,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
229,3,1/23/2017 15:13,41.746559,-87.845299,Justice,Cook,,43,71,29.77,10,6.9,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
229,2,1/23/2017 16:59,41.750504,-88.035416,Woodridge,DuPage,,40.1,91,29.77,10,5.8,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
229,2,1/23/2017 17:00,41.837727,-87.665741,Chicago,Cook,,42.1,73,29.79,10,8.1,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Night,Day,Day,Day
229,2,1/23/2017 19:30,41.72765,-88.027931,Darien,DuPage,,39.7,88,29.81,10,9.2,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
229,2,1/24/2017 15:08,41.864063,-88.111504,Wheaton,DuPage,,36,82,29.86,10,4.6,,Overcast,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
229,2,1/24/2017 17:10,41.860516,-87.992729,Lombard,Dupage,,36,82,29.85,8,3.5,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Day,Day,Day
229,2,1/24/2017 17:53,41.860481,-87.990211,Lombard,DuPage,,36,82,29.82,10,9.2,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
229,3,1/25/2017 13:21,38.622234,-90.124474,East Saint Louis,St. Clair,,46.9,56,29.68,10,18.4,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
229,2,1/25/2017 14:56,41.860458,-87.985374,Villa Park,DuPage,,37.9,97,29.47,3,16.1,0,Light Drizzle,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
229,3,1/25/2017 17:36,41.757923,-89.637199,Rock Falls,Whiteside,,34,96,29.61,8,10.4,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
229,2,1/25/2017 17:54,41.888134,-88.106812,Wheaton,Dupage,,36,89,29.53,1.2,11.5,0.01,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
229,2,1/25/2017 18:19,41.74984,-88.063972,Woodridge,DuPage,,36.5,99,29.54,10,17.3,,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Day
229,2,1/26/2017 13:14,41.753853,-87.944725,Willowbrook,Dupage,,33.1,75,29.87,10,15,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
229,2,1/26/2017 13:36,42.025188,-88.338974,Elgin,Kane,,33.1,78,29.86,6,12.7,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
229,2,1/26/2017 19:08,41.871265,-88.15834,Winfield,DuPage,,32,75,29.94,10,13.8,,Overcast,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
229,2,1/26/2017 19:15,41.808956,-88.11734,Naperville,DuPage,,32,75,29.94,10,13.8,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
236,2,7/26/2016 10:24,42.323017,-88.164642,Volo,Lake,,82,52,30.03,10,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
236,2,12/3/2016 10:44,41.888134,-88.106812,Wheaton,Dupage,,32,69,30.36,10,8.1,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
236,2,12/18/2016 14:03,41.90416,-88.120651,Carol Stream,DuPage,,3.9,58,30.55,10,10.4,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
241,2,6/23/2016 13:50,40.666225,-89.569084,East Peoria,Tazewell,,84.9,48,29.88,10,10.4,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
241,2,6/23/2016 15:16,40.706383,-89.461273,Washington,Tazewell,,84.9,46,29.89,10,12.7,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
241,2,6/23/2016 18:16,42.370399,-87.881584,Waukegan,Lake,,69.1,68,29.92,10,8.1,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
241,2,6/29/2016 9:19,41.926155,-87.631187,Chicago,Cook,,71.1,44,30.12,10,8.1,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
241,3,7/6/2016 4:56,41.817406,-87.743492,Chicago,Cook,,69.1,90,29.83,7,8.1,,Light Thunderstorms and Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
241,2,7/7/2016 7:34,42.232635,-87.85508,Lake Forest,Lake,,73.9,82,29.85,10,3.5,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
241,3,7/7/2016 16:25,42.066662,-88.144684,Hoffman Estates,Cook,,79,74,29.76,9,8.1,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
241,4,7/7/2016 19:59,41.847221,-87.642159,Chicago,Cook,,75.9,85,29.76,10,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
241,3,7/12/2016 9:14,42.34544,-87.923515,Libertyville,Lake,,79,79,29.77,10,15,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
241,3,7/15/2016 7:41,41.634327,-87.578384,Calumet City,Cook,,68.9,70,29.99,10,4.6,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
241,2,7/15/2016 10:16,42.269138,-88.033684,Mundelein,Lake,,72,57,29.97,10,11.5,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
241,3,7/16/2016 9:36,38.667873,-90.047188,Collinsville,Madison,,78.1,60,30.11,10,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
241,3,7/18/2016 12:43,41.7188,-87.806488,Bridgeview,Cook,,82,51,30.13,10,10.4,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
241,2,7/18/2016 14:46,42.487137,-87.946877,Zion,Lake,,82,54,30.11,10,10.4,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
241,3,7/22/2016 10:08,39.094337,-88.581284,Effingham,Effingham,,73.8,99,30.07,10,3.5,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
241,3,7/25/2016 8:04,41.590221,-87.680977,Markham,Cook,,76.6,76,29.97,10,8.1,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
241,3,7/25/2016 8:16,42.063751,-88.079384,Schaumburg,Cook,,75.9,74,29.97,10,8.1,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
241,3,7/28/2016 7:30,41.288952,-88.231239,Wilmington,Will,,77.4,84,29.92,7,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
241,3,8/8/2016 7:34,41.847118,-87.942802,Oak Brook,DuPage,,75.9,60,30.04,10,9.2,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
241,2,8/11/2016 19:56,41.679943,-88.250259,Plainfield,Will,,82.9,74,29.88,10,4.6,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
241,3,8/12/2016 7:50,42.067844,-87.755959,Wilmette,Cook,,78.1,79,29.84,10,3.5,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
241,2,8/15/2016 8:17,42.24015,-87.905739,Lake Forest,Lake,,71.1,81,30.1,10,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
241,3,8/15/2016 9:01,42.053616,-87.868652,Des Plaines,Cook,,73.9,79,30.09,10,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
241,3,8/15/2016 9:56,41.774761,-87.907509,La Grange,Cook,,77,74,30.07,10,9.2,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
241,3,8/16/2016 5:56,42.005428,-87.894096,Des Plaines,Cook,,71.1,93,29.97,10,8.1,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
241,3,8/16/2016 9:14,41.876465,-87.645416,Chicago,Cook,,75,84,30.01,10,6.9,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
241,3,8/16/2016 18:21,41.967922,-87.756187,Chicago,Cook,,82,58,30.02,10,10.4,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
241,3,8/17/2016 3:39,42.057735,-88.02874,Rolling Meadows,Cook,,72,78,30.05,10,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
241,3,8/17/2016 7:19,41.838318,-87.630905,Chicago,Cook,,72,81,30.07,10,5.8,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
241,3,8/17/2016 7:55,41.941013,-87.712494,Chicago,Cook,,73.9,79,30.07,10,8.1,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
241,3,8/17/2016 9:38,41.552437,-87.89006,Mokena,Will,,76.5,72,30.11,10,8.1,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
241,3,8/19/2016 8:11,42.116699,-87.877914,Northbrook,Cook,,72,76,29.93,10,6.9,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
241,3,8/19/2016 8:12,42.152946,-87.874146,Deerfield,Lake,,72,76,29.93,10,6.9,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
241,3,8/19/2016 8:16,41.806007,-88.125473,Naperville,DuPage,,70,84,29.94,10,8.1,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
241,3,8/19/2016 8:37,42.138401,-87.887169,Northbrook,Cook,,75,71,29.92,10,11.5,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
241,3,8/19/2016 8:38,41.542625,-87.942276,Mokena,Will,,73.2,74,29.95,10,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
241,3,8/19/2016 10:48,42.381779,-87.947334,Gurnee,Lake,,70,87,29.89,10,4.6,0.01,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
241,3,8/23/2016 10:27,41.975304,-87.747437,Chicago,Cook,,75.9,58,30.2,10,15,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
241,2,8/23/2016 17:41,41.469563,-88.271812,Minooka,Kendall,,80.2,59,30.15,10,9.2,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
241,3,8/24/2016 10:21,40.6301,-89.613022,Creve Coeur,Tazewell,,79,88,29.97,8,16.1,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
241,3,8/24/2016 10:59,38.756413,-90.007675,Glen Carbon,Madison,,84.2,70,30.03,10,11.5,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
241,3,8/25/2016 7:48,41.817562,-88.027832,Downers Grove,DuPage,,73.9,87,29.96,10,6.9,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
241,2,8/25/2016 19:53,41.765278,-88.375618,Aurora,Kane,,71.1,87,30.06,10,4.6,,Clear,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Day,Day,Day
241,3,8/29/2016 8:20,41.889748,-87.920601,Elmhurst,DuPage,,73.9,85,30.22,10,5.8,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
241,3,8/29/2016 9:41,42.005428,-87.894096,Des Plaines,Cook,,80.1,69,30.23,10,9.2,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
241,3,8/29/2016 16:42,42.063751,-88.079384,Schaumburg,Cook,,75.9,87,30.18,10,,0.01,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
241,3,8/30/2016 7:15,41.686256,-87.601379,Chicago,Cook,,75,90,30.16,2.5,6.9,0.05,Thunderstorms and Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
